id,name,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365
6356070,Ocean Hill - Beautiful 3 Bedroom,20320155,Brooklyn,Bedford-Stuyvesant,40.68063,-73.91156,Entire home/apt,185,1,69,1.4,1,309
6356359,Gorgeous home steps from the park!,31600563,Brooklyn,Park Slope,40.67194,-73.97247,Entire home/apt,152,3,1,0.02,1,0
6356366,Extra Large 1 Bdroom Sunny/Spacious,33113275,Manhattan,East Village,40.72872,-73.98043,Entire home/apt,249,3,3,0.06,1,0
6357058,Chambre disponnible,23975421,Brooklyn,Bedford-Stuyvesant,40.69381,-73.94948000000001,Private room,100,1,0,0.0,1,0
6357128,Private Bedroom in Beautiful Apartment,20156894,Manhattan,Harlem,40.80627,-73.94896,Private room,95,4,20,0.51,1,69
6357527,Great UWS Studio Apartment,18762837,Manhattan,Upper West Side,40.79159,-73.97809000000001,Entire home/apt,130,2,3,0.06,1,0
6358723,2 Bedroom Duplex,33125859,Brooklyn,Prospect Heights,40.67758,-73.97239,Entire home/apt,145,3,18,0.37,1,0
6359111,"A huge, debonair loft in midtown",5720429,Manhattan,Murray Hill,40.74853,-73.98192,Entire home/apt,325,1,66,1.33,1,67
6359266,"1 Train, Delis, Duane Read,Eat Outs",33128992,Manhattan,Morningside Heights,40.814440000000005,-73.95863,Private room,75,1,1,0.02,1,0
6360224,"Sunny, Private room in Bushwick",33134899,Brooklyn,Bushwick,40.70146,-73.92792,Private room,37,1,1,0.02,1,0
6360639,The city cabin,3320288,Queens,Ridgewood,40.70365,-73.90351,Entire home/apt,75,1,52,1.78,1,317
6361102,Cozy Artist Bedroom — Only a 3 Min Walk to Subway!,16139880,Brooklyn,Bedford-Stuyvesant,40.67682,-73.91597,Private room,50,3,102,2.02,6,364
6361204,Million Dollar Views of Manhattan!!,33138892,Queens,Long Island City,40.74725,-73.95669000000001,Entire home/apt,150,14,0,0.0,1,0
6362061,Entire Prime Upper West Side Large Studio,3716641,Manhattan,Upper West Side,40.78185,-73.97844,Entire home/apt,99,30,13,0.27,8,140
6362227,"Cozy room with beautiful yard and huge, soft bed",28645487,Brooklyn,Bushwick,40.6952,-73.92396,Private room,50,4,11,0.48,1,0
6362662,Private room 3min from Bedford stop,33149697,Brooklyn,Williamsburg,40.720259999999996,-73.96110999999999,Private room,65,1,0,0.0,1,0
6363059,FIDI brand new studio on 33th floor,33152462,Manhattan,Financial District,40.70778,-74.00685,Entire home/apt,150,1,9,0.18,1,0
6363796,Colorful & Spacious near A Express,14104449,Manhattan,Washington Heights,40.85111,-73.93325,Private room,88,2,48,0.97,1,122
6364086,Spacious Luxury Studio-96th and WEA,3471132,Manhattan,Upper West Side,40.7966,-73.97154,Entire home/apt,190,4,8,0.16,1,0
6364117,Lovely Lofted Room in UWS,7532832,Manhattan,Upper West Side,40.80066,-73.96941,Private room,125,1,1,0.02,1,0
6364150,Colorful flat in heart of E Village,32162351,Manhattan,East Village,40.72917,-73.98223,Entire home/apt,284,4,11,0.22,2,0
6364280,Breathtaking Light & View West Village Apartment,4358400,Manhattan,West Village,40.73707,-74.00524,Private room,150,1,1,0.02,1,0
6364324,The Oasis.,33106693,Manhattan,Harlem,40.82159,-73.95013,Private room,16,2,43,1.66,3,154
6364404,Luxury High-Rise in Center of NYC/Manhattan,6415669,Manhattan,Midtown,40.74832,-73.98814,Entire home/apt,190,6,0,0.0,1,0
6364807,Your home away from home,33166971,Brooklyn,Bushwick,40.6861,-73.91241,Private room,60,2,70,1.39,2,70
6370032,Cozy 1Br Apt❤️of Upper East Side near Central Park,33182386,Manhattan,East Harlem,40.78775,-73.94891,Private room,99,4,49,0.97,1,97
6370773,Best Location - HUGE 2 bedroom by Times Square!,2683773,Manhattan,Hell's Kitchen,40.765209999999996,-73.98776,Entire home/apt,100,3,63,1.25,1,7
6370889,1 BD in Washington Heights,33198779,Manhattan,Washington Heights,40.84064,-73.93727,Private room,35,1,4,0.08,1,0
6371191,"Charm and Comfort, Heart of the UWS",33200237,Manhattan,Upper West Side,40.785759999999996,-73.97629,Entire home/apt,167,7,2,0.07,1,14
6371373,Save$PrivateRoom walking distance to Times Square,17450152,Manhattan,Hell's Kitchen,40.76525,-73.98895,Private room,140,1,159,3.17,5,249
6371504,Sunny Upper West Side Summer Rental,26484511,Manhattan,Upper West Side,40.78293,-73.97667,Entire home/apt,175,3,4,0.08,1,0
6371593,Fantastic Apt. Amazing LES Location,11740479,Manhattan,Lower East Side,40.71818,-73.9935,Entire home/apt,249,1,6,0.12,1,0
6371890,Private bedroom in SOHO,6771594,Manhattan,Tribeca,40.719590000000004,-74.00429,Private room,110,1,0,0.0,1,0
6373379,Large Apartment w/ Amenities,33212205,Manhattan,Midtown,40.75506,-73.96887,Entire home/apt,250,1,0,0.0,1,0
6373582,Gowanus Brooklyn Bed,33213436,Brooklyn,Gowanus,40.67883,-73.98406999999999,Private room,129,1,116,2.38,8,236
6373770,Huge private bedroom for quiet sleep in Manhattan!,3867,Manhattan,Two Bridges,40.71213,-73.99661,Private room,95,1,92,2.4,2,47
6373790,Enjoy a comfy apartment on the UWS,26818265,Manhattan,Upper West Side,40.79745,-73.96916,Entire home/apt,280,1,1,0.02,1,0
6374545,Studio one block from Central Park,33221872,Manhattan,Upper West Side,40.78587,-73.97180999999999,Entire home/apt,200,7,3,0.06,1,0
6375124,Park Slope -Sunny 3BR duplex,738918,Brooklyn,Park Slope,40.676190000000005,-73.97726,Entire home/apt,276,3,19,0.38,2,78
6375331,1bdrm east village,32203454,Manhattan,East Village,40.72378,-73.98385,Entire home/apt,130,3,26,0.51,1,0
6376345,!!BEAUTIFUL APARTMENT WITH GARDEN!!,33232851,Manhattan,Marble Hill,40.87494,-73.91056999999999,Entire home/apt,40,3,2,0.05,1,0
6376487,Our Astorian Alcove,2321422,Queens,Astoria,40.76273,-73.91315999999999,Entire home/apt,122,6,0,0.0,1,13
6376606,"Gramercy Apt, Private Bedroom",33234599,Manhattan,Kips Bay,40.74025,-73.98323,Private room,64,3,4,0.08,1,0
6377161,Steps from Gramercy Park,14141873,Manhattan,Gramercy,40.73637,-73.98619000000001,Entire home/apt,399,1,28,0.61,1,354
6377384,Spacius and quiet loft in Greenwich village,1993978,Manhattan,Chelsea,40.74068,-74.00346,Entire home/apt,495,5,8,0.16,1,0
6377624,Duplex garden brownstone apt,25472836,Brooklyn,Clinton Hill,40.68672,-73.96376,Entire home/apt,145,2,2,0.06,1,0
6377669,"""Your home away from home #2",33166971,Brooklyn,Bushwick,40.68541,-73.91211,Private room,53,2,56,1.12,2,81
6378298,"Well-located Apt in Sunnyside, NYC",33163646,Queens,Sunnyside,40.744440000000004,-73.92451,Entire home/apt,100,1,72,1.46,1,0
6380118,Brooklyn artist apartment,6645134,Brooklyn,Bushwick,40.70104,-73.91813,Private room,42,3,5,0.1,1,298
6380761,Modern Stdio  - Upper East,15310997,Manhattan,Upper East Side,40.77643,-73.95085999999999,Entire home/apt,200,30,3,0.09,9,353
6384275,GARDEN OASIS CLINTON HILL BROWNSTON,252121,Brooklyn,Clinton Hill,40.68374,-73.96452,Entire home/apt,130,3,97,1.95,1,348
6384383,Penthouse Triplex/ Union Sq / Roof,1245695,Manhattan,East Village,40.732490000000006,-73.9887,Private room,200,30,8,0.16,1,365
6384560,Sublet in Furnished Master Bedroom,4233168,Brooklyn,Prospect-Lefferts Gardens,40.656279999999995,-73.95753,Private room,75,1,1,0.02,1,0
6384622,Sunny room right by park!,31752474,Brooklyn,Prospect-Lefferts Gardens,40.6608,-73.96197,Private room,45,14,9,0.19,2,0
6385039,Historic room in renovated brownstone,2881,Brooklyn,Bedford-Stuyvesant,40.68473,-73.946,Private room,52,2,110,2.63,2,220
6385364,Front bdrm in massive NoLita Loft,3922258,Manhattan,Lower East Side,40.7188,-73.99452,Private room,100,1,1,0.02,1,0
6385547,3 Bedroom Greenpoint Townhouse,834483,Brooklyn,Greenpoint,40.72833,-73.94781,Entire home/apt,350,3,15,0.3,1,0
6386823,Cozy Manhattan room ★ 3 mins to subway,21361229,Manhattan,Washington Heights,40.83998,-73.94295,Private room,70,1,88,3.66,1,0
6387739,"Room in Bushwick, Brooklyn",33297467,Brooklyn,Bushwick,40.70104,-73.92278,Private room,39,4,4,0.13,1,0
6388315,UPPER WEST SIDE one bedroom apt,9815198,Manhattan,Upper West Side,40.77724,-73.97699,Entire home/apt,120,150,0,0.0,1,365
6388721,"Amazing windows, large West Village one-bedroom",3269171,Manhattan,West Village,40.73507,-74.00825999999999,Entire home/apt,239,2,6,0.18,1,0
6389473,1785 The Oldest Row House in New York.,7202402,Manhattan,Chinatown,40.71399,-73.99707,Entire home/apt,375,2,15,0.3,2,365
6390092,Desirable apt. in prime location,33159253,Brooklyn,Williamsburg,40.71999,-73.94551,Entire home/apt,125,1,1,0.02,1,0
6390777,Bkln (Vinegar Hill) duplex w/garden,33317997,Brooklyn,Vinegar Hill,40.70098,-73.98210999999999,Entire home/apt,375,14,0,0.0,1,0
6391062,"Cozy, artistic room in Brooklyn Apt",5972246,Brooklyn,Bedford-Stuyvesant,40.68217,-73.9534,Private room,45,3,3,0.06,1,0
6391286,Private room in spacious house,3911265,Queens,Long Island City,40.75405,-73.93717,Private room,60,7,1,0.02,1,0
6391465,Room in Condo,33323743,Brooklyn,Crown Heights,40.67371,-73.92743,Private room,75,1,5,0.55,1,65
6395425,The Golden Chamber,33346283,Manhattan,Harlem,40.830009999999994,-73.94815,Private room,70,5,42,0.87,3,348
6395433,Charming Private Suite in the South Bronx,23693099,Bronx,Concourse Village,40.82809,-73.9159,Entire home/apt,65,4,107,2.3,1,210
6397059,Sunny Bedroom in West Village Loft,33355603,Manhattan,West Village,40.73314,-74.00835,Private room,250,2,0,0.0,1,0
6397592,Lower East Side/Chinatown Bedroom,2696970,Manhattan,Two Bridges,40.711929999999995,-73.99454,Private room,99,2,28,0.55,1,296
6397963,Room in BushBurg Apt w/ Rooftop,21894410,Brooklyn,Williamsburg,40.70125,-73.94060999999999,Private room,95,1,3,0.06,1,0
6398715,Studio!Astoria station in 3min!,31762883,Queens,Ditmars Steinway,40.77915,-73.90902,Private room,46,7,0,0.0,1,0
6399305,"Spacious, unique apt - see reviews! Last minute ok",264659,Manhattan,East Village,40.72361,-73.98775,Entire home/apt,275,1,35,0.7,1,0
6399885,Beautiful 2bdroom apartmnt,33368633,Queens,Forest Hills,40.72391,-73.84407,Entire home/apt,168,3,133,2.64,2,336
6400055,Private bedroom in two bedroom APT,1535739,Brooklyn,Williamsburg,40.709559999999996,-73.95328,Private room,45,31,3,0.06,1,0
6400170,Fantastic Cozy Stay-NYC. 4B,24833181,Brooklyn,Bedford-Stuyvesant,40.69385,-73.9481,Entire home/apt,80,1,93,2.0,2,0
6400255,Studio in Lux Building on UWS!,5707879,Manhattan,Upper West Side,40.78017,-73.98317,Entire home/apt,150,16,0,0.0,1,0
6400482,"NEW! SAFE, Bright in the Heights",15195194,Manhattan,Washington Heights,40.839,-73.94543,Entire home/apt,115,1,4,0.08,1,0
6400649,Cosy Bedroom in typical brownstone,11731168,Brooklyn,Boerum Hill,40.68848,-73.99009000000001,Private room,65,2,6,0.13,1,0
6401500,"Wburg Penthouse, Private elevator, balcony, roof",5463220,Brooklyn,Williamsburg,40.712579999999996,-73.95555999999999,Entire home/apt,201,2,175,3.53,1,68
6401592,Brooklyn Summer,10645724,Brooklyn,Crown Heights,40.677040000000005,-73.93955,Private room,55,7,0,0.0,1,0
6402424,Bright Private Room in Williamsburg!,7256646,Brooklyn,Williamsburg,40.70609,-73.95331999999999,Private room,120,1,3,0.08,1,0
6402712,Private Room in Astoria,30166510,Queens,Astoria,40.77006,-73.93043,Private room,50,1,1,0.02,1,0
6402807,Stylish central 1 BR apartment,6354467,Manhattan,Chelsea,40.74476,-73.99861999999999,Entire home/apt,100,4,4,0.09,1,0
6403485,Homey 1 BR apartment in Harlem,33394459,Manhattan,Harlem,40.80645,-73.95260999999999,Entire home/apt,100,14,2,0.04,1,0
6403755,Entire Williamsburg Music Lovers Palace―1 Blk to L,33396510,Brooklyn,Williamsburg,40.70745,-73.94223000000001,Entire home/apt,59,7,9,0.19,1,0
6403795,Twin Loft Nook in Brooklyn,21090508,Brooklyn,Bushwick,40.69914,-73.93590999999999,Shared room,44,5,27,0.54,2,0
6404584,Tree-lined block+Roof+private rooms,33403059,Brooklyn,Crown Heights,40.67725,-73.95994,Private room,79,5,3,0.06,3,0
6405859,Eclectic Williamsburg Townhouse,10396710,Brooklyn,Williamsburg,40.70933,-73.95577,Private room,56,3,2,0.04,1,0
6407534,"Clean, bright, renovated apt in Lower East Side",5919678,Manhattan,Lower East Side,40.71983,-73.98801,Entire home/apt,140,5,8,0.16,1,0
6408849,MODERN NYC APARTMENT,33426004,Manhattan,Murray Hill,40.74583,-73.97834,Entire home/apt,160,1,5,0.1,1,0
6410511,"Big space, great price, a home by Mnhn, best in BK",10136764,Brooklyn,Crown Heights,40.677659999999996,-73.93934,Entire home/apt,119,4,91,1.81,1,316
6410814,Spacious Studio + Patio,15613411,Manhattan,Lower East Side,40.7187,-73.99043,Entire home/apt,185,3,26,0.52,1,0
6410924,Quiet Bedroom in Large Charming Apt,1503493,Brooklyn,Prospect-Lefferts Gardens,40.659009999999995,-73.96045,Private room,55,3,0,0.0,1,0
6412693,Cozy Room in Washington Heights Apt,11555845,Manhattan,Washington Heights,40.84543,-73.94283,Private room,58,1,148,3.58,1,280
6416714,1 private bedroom in Williamsburg,24448775,Brooklyn,Williamsburg,40.70883,-73.94068,Private room,85,4,4,0.08,1,0
6420850,Great sunny room in a fun house,2216353,Brooklyn,Bedford-Stuyvesant,40.69435,-73.93294,Private room,100,1,1,0.02,1,0
6421011,"Cozy ""Jr."" 1B, historic brownstone",33499491,Brooklyn,Crown Heights,40.67699,-73.95179,Entire home/apt,110,1,5,0.1,1,0
6421335,Cozy room near LES/Chinatown,6680071,Manhattan,Chinatown,40.714890000000004,-73.99168,Private room,80,5,1,0.02,1,0
6421429,Dominique's LowerLevel 1 bdrm pad*video projects,310670,Bronx,Eastchester,40.88241,-73.83422,Entire home/apt,115,1,6,0.18,13,364
6421799,relaxed and simple in Williamsburg,3011903,Brooklyn,Williamsburg,40.7105,-73.9451,Private room,99,4,58,1.25,1,307
6422511,My Little Guest Apartment,2680820,Queens,Flushing,40.753479999999996,-73.81785,Entire home/apt,105,2,204,4.05,3,313
6422762,Cozy Room in UES Apartment,13341919,Manhattan,Upper East Side,40.78396,-73.95218,Private room,110,2,3,0.06,1,0
6422875,Brooklyn Creative Snooze Factory,33510832,Brooklyn,Bedford-Stuyvesant,40.69271,-73.94353000000001,Private room,70,1,397,7.97,2,35
6423521,Private Room w/ access to Terrace,33513998,Manhattan,Upper West Side,40.77883,-73.97494,Private room,160,1,7,0.14,1,0
6423589,Lofted bedroom in large loft space full of plants,6767463,Brooklyn,Bushwick,40.70746,-73.92054,Private room,150,30,10,0.2,1,0
6423799,UWS STUDIO,26624082,Manhattan,Upper West Side,40.78885,-73.98013,Entire home/apt,90,4,1,0.03,1,0
6424227,Bright and Sunny Apartment DUMBO,6969910,Brooklyn,DUMBO,40.703720000000004,-73.9899,Entire home/apt,150,7,0,0.0,1,0
6424961,"Skylighted Floor, All Yours, 23 Mins to Manhattan",30641136,Brooklyn,Bedford-Stuyvesant,40.6833,-73.95161999999999,Entire home/apt,86,30,10,0.33,1,302
6425712,Roomy and quiet 2BR in Manhattan!,16598550,Manhattan,Washington Heights,40.85516,-73.9378,Entire home/apt,200,1,2,0.04,1,0
6425751,LUXURY DOORMAN HIGH RISE One Bedroom,33530934,Manhattan,Hell's Kitchen,40.76525,-73.99056,Entire home/apt,272,1,38,0.89,1,360
6425850,"Spacious, charming studio",32715865,Manhattan,Upper West Side,40.79169,-73.97498,Entire home/apt,86,1,5,0.13,1,0
6426032,Beautiful Apartment in Williamsburg,33533091,Brooklyn,Williamsburg,40.70885,-73.94927,Entire home/apt,200,5,0,0.0,1,0
6426292,"Comfy Apt! Private Bathroom, Prime Location, Patio",33535691,Manhattan,Hell's Kitchen,40.75674,-73.99774000000001,Private room,129,2,290,5.92,1,26
6428482,2C  Private Rm in Guesthouse Manhattan,7831209,Manhattan,East Harlem,40.80749,-73.93803,Private room,50,1,103,2.07,10,365
6428581,Nolita Room - Convenient & Quaint,3760161,Manhattan,Nolita,40.720659999999995,-73.99566,Private room,95,4,1,0.03,1,0
6428913,COBBLE HILL BROWNSTONE,13043852,Brooklyn,Cobble Hill,40.68477,-73.99825,Entire home/apt,400,6,5,0.1,1,85
6428942,Entire 1 BR apt in luxury building!,21694306,Manhattan,Financial District,40.70949,-74.01379,Entire home/apt,212,1,0,0.0,1,0
6429905,Unique Space in Red Hook,33558572,Brooklyn,Red Hook,40.67731,-74.0112,Entire home/apt,160,2,64,1.27,1,341
6432836,Enormous bedroom in UWS 2-bed,19251040,Manhattan,Upper West Side,40.79275,-73.97199,Private room,90,3,1,0.02,1,0
6433445,Sunny Studio in Clinton Hill,1905361,Brooklyn,Clinton Hill,40.68404,-73.96714,Entire home/apt,145,6,17,0.34,1,15
6433621,Forest Hills home shares its breathtaking beauty,33582013,Queens,Forest Hills,40.71345,-73.85658000000001,Entire home/apt,125,2,44,0.91,1,319
6436433,Upper East Side + 2 queen size bed,2433524,Manhattan,Upper East Side,40.78125,-73.94851,Entire home/apt,250,3,0,0.0,1,0
6437014,"Family Friendly & Cozy Apt Near Subway, 1 Bedroom",17382690,Brooklyn,South Slope,40.66632,-73.99013000000001,Entire home/apt,100,3,100,1.98,1,6
6437262,"Cozy private room, close to the subway & beach",33605594,Brooklyn,Sheepshead Bay,40.59225,-73.95026,Private room,75,1,8,0.26,1,311
6437347,Cosy Williamsburg,7108862,Brooklyn,Williamsburg,40.7103,-73.96621999999999,Private room,75,4,2,0.04,1,0
6438239,A spacious studio in Midtown / UES,11885649,Manhattan,Upper East Side,40.76313,-73.96191999999999,Entire home/apt,195,3,0,0.0,1,0
6438254,Charming Brooklyn 1BD+Den,33611370,Brooklyn,Carroll Gardens,40.68303,-73.99686,Entire home/apt,125,14,2,0.04,1,0
6438456,"Private! entire studio, own entrance, private bath",33614329,Brooklyn,Bushwick,40.69528,-73.93079,Entire home/apt,85,1,208,4.14,4,197
6443330,West Village Studio,33640698,Manhattan,West Village,40.73404,-74.00955,Entire home/apt,200,1,0,0.0,1,0
6444554,3 bedrooms in Upper East Side with amazing terrace,7853594,Manhattan,Upper East Side,40.76235,-73.9626,Entire home/apt,449,4,6,0.14,2,4
6445126,Williamsburg 2 Bedroom,32850071,Brooklyn,Williamsburg,40.71411,-73.95770999999999,Entire home/apt,150,2,1,0.02,1,0
6445173,Luxury Williamsburg Duplex w/ Yard!,5622480,Brooklyn,Williamsburg,40.711059999999996,-73.94918,Entire home/apt,250,2,176,3.51,1,275
6445656,Big Room in Heart of Williamsburg,13873277,Brooklyn,Williamsburg,40.715990000000005,-73.95539000000001,Private room,100,28,0,0.0,1,0
6447136,Magical Oasis in Bushwick! 20 min to City,33648474,Brooklyn,Bushwick,40.6971,-73.92045999999999,Entire home/apt,120,2,56,1.11,1,314
6447332,"Perfect Room, East Village Dream",2223278,Manhattan,East Village,40.726440000000004,-73.97865999999999,Private room,115,2,246,4.94,1,69
6447797,L.E.S. / Chinatown,33616159,Manhattan,Chinatown,40.717620000000004,-73.99328,Private room,89,4,3,0.06,1,0
6449002,SoHo/Greenwich Village 1BR Apt,11179499,Manhattan,Greenwich Village,40.72846,-74.00113,Entire home/apt,180,3,2,0.04,1,0
6449238,Astoria next to Beer Garden!,517772,Queens,Ditmars Steinway,40.77387,-73.91778000000001,Entire home/apt,70,4,2,0.04,1,0
6449718,Sunny Bohemian Tasteful East Harlem,33675739,Manhattan,East Harlem,40.792759999999994,-73.93854,Private room,140,2,50,1.01,2,0
6450118,Sunny Spacious Room/Friendly Rates,9522524,Brooklyn,Canarsie,40.64548,-73.8949,Private room,37,5,72,1.43,5,322
6450240,Brooklyn Cute Room + Private Bath!,4498389,Brooklyn,Clinton Hill,40.683840000000004,-73.96042,Private room,70,1,4,0.08,1,0
6450252,Large Sunny Room in Williamsburg,640117,Brooklyn,Williamsburg,40.713390000000004,-73.95546,Private room,88,4,7,0.14,5,0
6450408,3 Bedroom Apt in Williamsburg w Private Rooftop,640117,Brooklyn,Williamsburg,40.714079999999996,-73.95708,Entire home/apt,320,4,56,1.13,5,141
6450457,Wonderful Kips Bay 1 BR + Elevator!,33680384,Manhattan,Kips Bay,40.74077,-73.98085,Entire home/apt,200,2,0,0.0,1,0
6451892,Spacious room is Park Slope,20192028,Brooklyn,Gowanus,40.66683,-73.99308,Private room,55,1,1,0.02,1,0
6452019,Loft Studio Midtown Lux Doorman,17408676,Manhattan,Midtown,40.74957,-73.98255,Entire home/apt,195,3,5,0.1,1,0
6452027,Spacious South Williamsburg Apartment,1471506,Brooklyn,Williamsburg,40.70798,-73.95095,Private room,115,3,0,0.0,1,0
6452138,Large Midtown East Duplex,12060709,Manhattan,Midtown,40.75545,-73.96896,Private room,125,1,0,0.0,1,0
6452188,The Brownstone 2 / Luxury 1 Bd Apt,276291,Manhattan,East Harlem,40.80755,-73.94141,Entire home/apt,155,3,116,2.36,2,247
6452251,Modern 1BR Next To Central Park,33433635,Manhattan,Harlem,40.80273,-73.95748,Entire home/apt,170,3,1,0.02,1,0
6452585,"Cozy, sunny East Village bedroom",6826449,Manhattan,East Village,40.72672,-73.98514,Private room,115,2,0,0.0,1,0
6452764,Spacious One Bedroom Apartment,33695968,Brooklyn,Prospect-Lefferts Gardens,40.66102,-73.96224000000001,Entire home/apt,74,2,0,0.0,1,0
6452788,Huge Bright Room in Williamsburg,28000421,Brooklyn,Williamsburg,40.71532,-73.9442,Private room,100,1,0,0.0,2,0
6452940,Spacious Studio in Midtown,19475826,Manhattan,Murray Hill,40.7487,-73.97358,Entire home/apt,125,2,21,0.44,1,0
6457121,Bright Nordic Serenity in Brooklyn,33721278,Brooklyn,Midwood,40.618390000000005,-73.95761999999999,Private room,70,1,0,0.0,1,0
6457367,Studio Apt With Backyard,33722691,Brooklyn,Clinton Hill,40.69298,-73.96851,Entire home/apt,110,1,179,3.56,2,118
6458979,Beautiful Condo w/ Private Rooftop,26408268,Brooklyn,Williamsburg,40.71161,-73.95957,Entire home/apt,395,4,9,0.25,1,10
6459617,Prime Williamsburg LOFT next to Bedford L,1531125,Brooklyn,Williamsburg,40.71741,-73.95555,Entire home/apt,215,3,14,0.33,1,0
6460353,A True Gem.,11775328,Brooklyn,Prospect-Lefferts Gardens,40.6566,-73.96162,Entire home/apt,150,2,17,0.37,1,336
6460927,Classic Parlor Level Brownstone,33741028,Manhattan,Gramercy,40.73235,-73.98392,Private room,295,3,22,0.46,1,0
6461245,Big room with private bathroom in Bushwick,33607986,Brooklyn,Bushwick,40.69113,-73.91501,Private room,60,4,6,0.13,1,2
6461789,"Cozy private room in Brooklyn, NYC.",33746505,Brooklyn,Gravesend,40.6075,-73.96763,Private room,55,1,135,2.79,1,22
6462046,Cozy 1BD | 15 min. to Grand Central,33736005,Queens,Sunnyside,40.7453,-73.92311,Entire home/apt,85,1,3,0.06,2,0
6462078,Great room near CUMC!,16549175,Manhattan,Washington Heights,40.844409999999996,-73.94218000000001,Private room,40,6,0,0.0,1,0
6462454,"Spacious, Bright, Brooklyn Beauty",3210626,Brooklyn,Park Slope,40.6761,-73.97509000000001,Entire home/apt,200,1,0,0.0,1,0
6462513,"Sunny Private Room, & bath",33750239,Brooklyn,Bedford-Stuyvesant,40.68521,-73.93706999999999,Private room,90,2,115,2.29,2,0
6462549,Private room,3312204,Manhattan,Upper East Side,40.772240000000004,-73.94844,Private room,49,2,78,1.66,2,182
6463098,Sweet Home at Washington high everyone is welcome,32430692,Manhattan,Washington Heights,40.84405,-73.93796,Private room,50,1,10,8.82,1,71
6464881,Cozy Studio in Prospect Heights,18412434,Brooklyn,Prospect Heights,40.67485,-73.9632,Entire home/apt,85,7,52,1.05,1,24
6466301,Entire rowhouse+garden+deck in Park Slope/Gowanus,21176015,Brooklyn,Park Slope,40.67844,-73.98136,Entire home/apt,350,4,1,0.39,1,14
6466590,Room in spacious apt near the park,7455366,Brooklyn,Flatbush,40.648759999999996,-73.96279,Private room,38,30,2,0.05,1,0
6467264,Spacious room w/private roof deck,33782884,Brooklyn,Carroll Gardens,40.67674,-73.99805,Private room,158,2,4,0.08,2,0
6467509,Modern Rustic NYC Chic in the LES,253533,Manhattan,Chinatown,40.715070000000004,-73.99033,Entire home/apt,245,4,27,0.58,1,0
6467744,Cozy Williamsburg Brooklyn Space,645887,Brooklyn,Williamsburg,40.713229999999996,-73.94699,Entire home/apt,110,3,137,3.51,2,154
6467905,Harlem Home Away From Home,33788184,Manhattan,Harlem,40.82948,-73.94876,Private room,55,2,0,0.0,1,0
6470740,Luxury Apt in Financial District,33803881,Manhattan,Financial District,40.70516,-74.00798,Entire home/apt,275,1,0,0.0,1,0
6471117,"Clean room in a cozy, peaceful home",10380050,Manhattan,Harlem,40.82373,-73.95144,Private room,50,1,37,0.74,1,0
6472275,"Cozy,newly furnished room inAstoria",24597265,Queens,Ditmars Steinway,40.77077,-73.90903,Private room,45,6,4,0.09,8,318
6473307,Modern Mulberry St Room for 1 Female Guest,33817646,Manhattan,Little Italy,40.71864,-73.99753,Private room,85,2,79,1.7,1,0
6474699,1 bedroom apt in pvt 2 fam house,33825321,Brooklyn,Crown Heights,40.67255,-73.93328000000001,Entire home/apt,150,1,24,0.51,1,299
6476242,Huge duplex apartment with garden!,33833944,Manhattan,Midtown,40.76015,-73.96378,Entire home/apt,247,5,25,0.51,1,0
6476333,1BR in East Harlem apt,18693139,Manhattan,East Harlem,40.80182,-73.94014,Private room,105,2,5,0.1,1,273
6476426,3 Bedroom Downtown NYC loft,25646971,Manhattan,Financial District,40.71095,-74.00912,Entire home/apt,400,2,8,0.19,1,44
6477272,Astoria HUGE Balcony PRIME location,6696648,Queens,Astoria,40.7666,-73.92079,Entire home/apt,155,6,4,0.11,1,173
6477558,2 Bdrm apt Near Empire State Building,17770287,Manhattan,Midtown,40.75085,-73.98266,Entire home/apt,150,30,5,0.13,14,217
6477586,A large 1-bedroom apartment,29690360,Manhattan,Inwood,40.86743,-73.92643000000001,Entire home/apt,120,3,0,0.0,1,0
6478141,Cheap & Basic Temporary Airbed Room,15743237,Queens,Elmhurst,40.734,-73.86596,Private room,69,1,14,0.28,2,0
6478214,Studio apartment in the heart of Chelsea,7898046,Manhattan,Chelsea,40.73992,-73.99888,Entire home/apt,199,2,71,1.42,1,0
6478459,Duplex 3BR SOHO Penthouse w.Terrace,18897568,Manhattan,Greenwich Village,40.72764,-74.00076,Entire home/apt,499,5,3,0.06,1,0
6479559,Best location! Chelsea/West Village/Meatpacking,33774886,Manhattan,Chelsea,40.74026,-73.99746,Entire home/apt,150,2,150,2.99,1,2
6479956,Spacious private room,13356805,Brooklyn,Park Slope,40.66753,-73.97747,Private room,300,1,0,0.0,1,0
6480490,Wburg 1 bedroom - Spacious & Sunny,1871609,Brooklyn,Williamsburg,40.720079999999996,-73.94464,Entire home/apt,105,5,33,0.66,1,8
6480685,"Cozy,  single bed room.15min to NYC",24597265,Queens,Ditmars Steinway,40.772090000000006,-73.91082,Private room,45,6,25,0.53,8,307
6481924,"Brooklyn, Sundrenched & Peaceful",1862576,Brooklyn,Sunset Park,40.65168,-74.00178000000001,Entire home/apt,105,7,3,0.06,1,0
6484983,Master bedroom + private bathroom,3499548,Manhattan,Hell's Kitchen,40.7644,-73.99338,Private room,130,3,14,0.63,1,293
